Id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekends
2279,254.91658122844623,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,1,1.71539042084823,0.21697551471628387,305.82827152866884,14.87092191206942,875.2400069077008,40.376862327104284,2.37387,48.84995,1
2279,324.35455308043623,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,2,3.4567783273580286,0.2094214712911974,303.0278084698458,14.751291601936412,667.3954637205927,39.21584837527203,2.31753,48.83591,0
2280,260.74191443750584,Entire home/apt,False,False,2.0,False,0,0,9.0,100.0,1,3.264771345243372,0.21515567298441876,197.4558138168683,9.601303285917787,503.19419374793677,23.21352146200655,2.39203,48.84277,1
2280,243.2659148103272,Private room,False,True,2.0,False,0,0,9.0,90.0,3,4.039986292109458,0.4275605201534923,236.6116992523362,11.518177786142726,513.2595860869652,30.158895586332488,2.3214,48.82669,0
2281,249.09124801938668,Entire home/apt,False,False,4.0,False,0,0,9.0,91.0,0,2.0202907241213377,0.3543672336660285,270.3067506208385,13.143685378383653,793.3132641543347,36.597390654245075,2.38005,48.85419,1
2281,203.88666231708459,Private room,False,True,3.0,False,1,0,10.0,100.0,2,3.6901111059184086,0.3667197220034371,198.91886771256625,9.683303448525155,519.3917918031678,30.51922115437269,2.36278,48.82404,0
2282,265.86820766147827,Entire home/apt,False,False,2.0,False,0,1,8.0,76.0,0,4.672870872932468,0.14077912902190087,290.20889092259927,14.127271015458026,563.4670580953411,33.10906339030558,2.293,48.842,0
2282,312.70388666231713,Entire home/apt,False,False,3.0,False,1,0,4.0,40.0,2,1.6822623440788604,0.12567588043829328,305.42601975372145,14.851362390301425,791.4744501573591,36.512561876978204,2.37494,48.86038,1
2283,241.16879485506573,Entire home/apt,False,False,4.0,False,0,1,9.0,91.0,1,3.247135239413492,0.1834500900756434,298.88741593883634,14.549738688757234,659.8348717334328,38.77159149144057,2.3278,48.83244000000001,0
2283,312.70388666231713,Entire home/apt,False,False,3.0,False,1,0,8.0,90.0,2,1.647501419408547,0.20653696346449255,308.1230557745575,14.982505962671027,798.5733675655529,36.84005148965576,2.37474,48.85957,1
2284,266.5672476465654,Entire home/apt,False,False,4.0,False,0,0,9.0,100.0,1,2.3621734107567898,0.2359652636992285,255.97084474270943,12.446600913998386,670.7808932338249,30.94468667336679,2.38047,48.86738,1
2284,453.2109236648336,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,3,2.8893126285355204,0.19869452767630266,262.2013426714135,12.7638730045799,733.0521786338968,43.073806537745455,2.34833,48.83074000000001,0
2285,231.61524839220803,Private room,False,True,4.0,False,0,0,10.0,99.0,2,3.9089699698594313,0.1557250985622432,209.08952324213158,10.16699325155126,500.23248821400915,23.076891079879356,2.37555,48.88835,1
2285,195.49818249603882,Private room,False,True,2.0,True,0,0,10.0,97.0,1,3.6337729234293046,0.2303206132744621,206.5751305803693,10.056007744920716,492.6716143511303,28.94915590148965,2.357,48.824,0
2286,219.49855531736412,Entire home/apt,False,False,2.0,False,0,0,8.0,93.0,0,1.6139061571935571,0.1366870730703521,319.15796303867836,15.519079129734449,928.5697224854373,42.837086456293314,2.3709,48.86477,1
2286,378.8796719172337,Entire home/apt,False,False,2.0,False,0,0,8.0,79.0,1,2.9529542271734925,0.3733139743047889,332.4941369193006,16.18570254128621,711.973986831727,41.83526174882724,2.32829,48.83547,0
2287,271.9265541989002,Entire home/apt,False,False,2.0,False,0,0,10.0,94.0,1,2.416458104062876,0.383626192478367,242.7157227853301,11.802069646245187,649.3059622000552,29.95399803140436,2.38142,48.84587,1
2287,193.16804921241496,Private room,False,True,2.0,False,1,0,10.0,93.0,1,4.718608954267932,0.2764271131860893,249.60624458573415,12.150747874067873,515.7131478406129,30.303065738724623,2.29731,48.83505,0
2288,443.65737720197603,Entire home/apt,False,False,4.0,False,0,1,10.0,100.0,1,2.625628791442416,0.18411738707368056,228.59002890457114,11.115206755497454,625.6140348797264,28.861034181344017,2.38806,48.85272,1
2288,324.35455308043623,Private room,False,True,2.0,False,1,0,10.0,80.0,1,3.609301337711488,0.09440748746621068,281.44399723662065,13.700598944420335,637.9390724927069,37.485004468069405,2.31839,48.83333,0
2289,224.3918352129742,Private room,False,True,2.0,False,0,0,9.0,85.0,1,3.720239140002509,0.20929882128894367,257.00317969456404,12.51082818254494,567.0894435292837,33.3219130808659,2.324,48.82899999999999,0
2289,206.44980892907074,Private room,False,True,2.0,False,1,0,10.0,100.0,1,2.102862918241609,0.2560449961962393,275.28958880480224,13.38597624692835,756.7205152622278,34.90928182406598,2.3765400000000003,48.86712,1
2290,274.72271413924875,Entire home/apt,False,False,2.0,False,0,0,10.0,95.0,0,3.861296492872985,0.21965975930326614,245.0974033224821,11.931259000763056,536.2649136501527,31.510677980105434,2.32396,48.82749,0
2290,266.5672476465654,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,1,3.050080989062037,0.2744780079639065,206.2998947005978,10.03134736113874,564.5679777998157,26.044837226366354,2.39317,48.85015,1
2291,247.46015472085003,Entire home/apt,False,False,2.0,False,0,0,10.0,90.0,1,3.1192195131209544,0.4435161564961437,316.647887334371,15.41431245136441,718.3410047291799,42.20938477189545,2.32537,48.8351,0
2291,533.3675086214931,Entire home/apt,False,False,5.0,False,1,0,10.0,100.0,1,1.6460599469500048,0.218636691117168,310.01100497292987,15.074307629543144,883.9337121410388,40.77792322074317,2.37473,48.8536,1
2292,438.5310839780036,Private room,False,True,2.0,False,0,1,10.0,100.0,1,5.773317260157082,0.3244919770203136,261.4087163619365,12.725288222933946,467.35393715975334,27.461500914420718,2.27498,48.8486,0
2292,353.2482057973716,Entire home/apt,False,False,3.0,False,0,0,10.0,90.0,1,1.976000117787574,0.13292050046708484,293.72149961376283,14.282229248523677,815.4218994647623,37.61731355210619,2.372,48.869,1
2293,394.02553826078855,Entire home/apt,False,False,3.0,False,0,0,10.0,94.0,1,3.669604324664792,0.2594736740146717,247.90671493070212,12.068015343168785,539.0575425733311,31.674771562356113,2.32979,48.82724,0
2293,171.03178301798863,Entire home/apt,False,False,2.0,False,0,0,7.0,60.0,0,2.3495219471408983,0.30012566792583073,249.32290477905684,12.123344350498062,654.7216255234297,30.203835208283888,2.38473,48.8577,1
2294,230.9162084071209,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,1.5123449567908571,0.00710791329434225,329.36820643654244,16.015552956414744,918.3895496516052,42.36745134622787,2.37034,48.86366,1
2294,231.61524839220803,Entire home/apt,False,False,2.0,False,0,0,9.0,84.0,0,5.7397476856250425,0.34693811729572593,263.64522926086966,12.834160917193415,470.77466325516633,27.662501195638107,2.27546,48.84853,0
2295,384.70500512629326,Entire home/apt,False,False,2.0,False,0,1,9.0,88.0,0,2.0707373663723567,0.3154844551070925,269.1363246304569,13.086773329606016,805.5232454103027,37.16066555975421,2.37908,48.84986,1
2295,370.72420542455035,Entire home/apt,False,False,4.0,False,1,0,8.0,84.0,1,5.167110490376302,0.2652826628276729,303.10440660179904,14.755020373187842,546.6024538730717,32.118107056256584,2.28363,48.84762,0
2296,758.9244104762793,Entire home/apt,False,False,6.0,False,0,1,8.0,83.0,2,1.9590999806960665,0.3029649768204932,287.3696682606172,13.973370987712402,766.5345976220165,35.3620283269459,2.37825,48.8618,1
2296,138.4099170472551,Shared room,True,False,2.0,True,0,0,9.0,99.0,1,3.634573649393253,0.10278304023994443,281.3681274338094,13.696905627986105,652.0904471975429,38.31653269217918,2.31761,48.83352,0
2297,254.68356790008391,Entire home/apt,False,False,2.0,False,1,0,7.0,72.0,0,5.5223562701513655,0.5611805937085502,202.93269247538475,9.878695085399633,406.6605415977018,23.89518509849801,2.29141,48.82778,0
2297,192.93503588405255,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.399067413278791,0.22325608847513195,242.33116123880265,11.783370313118755,736.5078864763171,33.976826128123776,2.385,48.853,1
2298,496.08537608351196,Entire home/apt,False,False,5.0,False,0,0,10.0,92.0,2,2.5978330279319857,0.2663108138454441,273.41522833164015,13.294835332806384,645.7078180325979,29.788007251120227,2.35318,48.8332,1
2298,190.83791592879112,Entire home/apt,False,False,2.0,False,0,1,9.0,79.0,0,2.8799813361827917,0.10304010507571366,280.05324971335546,13.632897823642185,609.1842365674031,35.795383625553995,2.34216,48.83162,0
2299,1517.1497809674713,Entire home/apt,False,False,5.0,False,0,0,10.0,100.0,2,5.850048139638228,0.2003726932134753,250.8179890330232,12.209735185428002,454.0589965235308,26.680296359565343,2.27428,48.84719000000001,0
2299,417.0938577686644,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,2.6223316975469664,0.22077703519957767,245.27632128248607,11.926578934117869,637.8315146759038,29.424655011997448,2.38062,48.87134,1
