Id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekends
0,129.82447917887188,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,2.813963501242435,0.8818900015142561,55.34857178007335,2.086871150558837,78.77837697233369,5.915159963046887,23.766,37.983,0
0,138.9637475687203,Entire home/apt,False,False,4.0,True,1,0,10.0,96.0,1,0.4072776803415383,0.30456967903143106,240.3064963813837,9.05420531809665,407.1679576224926,6.080621638018715,23.73168,37.97776,1
1,91.62702411360813,Entire home/apt,False,False,4.0,True,1,0,10.0,99.0,1,4.3674630947652995,0.2974735335258959,39.80299633186126,1.499686885252422,58.70652227440233,0.8767196508265679,23.727120000000006,38.01435,1
1,138.9637475687203,Entire home/apt,False,False,4.0,True,1,0,10.0,96.0,1,0.4072929196632327,0.30456786842403555,240.30665389568526,9.06055941777308,407.1676962193295,30.572628524302377,23.73168,37.97776,0
2,156.30492348791978,Entire home/apt,False,False,3.0,True,0,1,10.0,98.0,1,1.2372111314777294,0.28848805731090266,199.50736576152912,7.522256718494376,395.9674025934517,29.73164231747269,23.722,37.979,0
2,76.62925034565183,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.1941737592842085,0.3852474796086479,78.73400136046092,2.9665191102513186,113.32668422403269,1.6924138438626009,23.73391,37.99529,1
3,91.62702411360813,Entire home/apt,False,False,4.0,True,1,0,10.0,99.0,1,4.367457161013418,0.2974673006070027,39.803047454722574,1.5007402859036305,58.70657846129647,4.408047180302863,23.727120000000006,38.01435,0
3,151.85245940055773,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,2.508981601162544,0.5634734972779578,68.77488123715358,2.591281987069666,101.16206903003815,1.5107482167374076,23.732,37.99800000000001,1
4,74.05150797928434,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.194185000055204,0.3852657478886863,78.73340490755983,2.968576532375998,113.32597275136422,8.509203699736416,23.73391,37.99529,0
4,98.65723056733766,Entire home/apt,False,False,2.0,True,1,0,10.0,95.0,1,2.7405814481439044,0.7250454973379495,62.90285927365851,2.3700374793661445,92.61112545869724,1.3830489429316333,23.731,38.0,1
5,173.88043962224359,Entire home/apt,False,False,4.0,True,1,0,10.0,97.0,1,0.8690264082602082,0.4707860589467425,132.33536014953586,4.9860970871821415,221.33873020562214,3.3054592018454656,23.7368,37.98331,1
5,113.8893445504183,Entire home/apt,False,False,6.0,True,1,0,10.0,96.0,2,2.071205606728189,0.4538674431456202,96.58899133897344,3.6418063376199,158.6443182850721,11.911980875339507,23.71584,37.98598,0
6,78.73831228177067,Entire home/apt,False,False,3.0,True,0,0,10.0,95.0,2,1.749972643471581,0.8240196102785653,87.26632219354994,3.2879976629578374,119.26584141142115,1.78110885787132,23.74814,37.98767,1
6,106.39045766644014,Entire home/apt,False,False,5.0,False,0,1,10.0,96.0,1,1.395424050687237,0.4385971315341117,160.69170547202992,6.0587450316903615,289.1041226683265,21.707696925008396,23.72085,37.98061,0
7,194.03369812293488,Entire home/apt,False,False,6.0,True,1,0,10.0,98.0,2,1.2131121946075516,0.9886828367648764,108.08644606618654,4.0724528446932435,157.85585991434075,2.3574098587913226,23.74294,37.98471,1
7,151.85245940055773,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,2.5089660621009475,0.5634668009885739,68.77522075363177,2.593111609715313,101.16276889532791,7.5959163328632595,23.732,37.99800000000001,0
8,158.41398542403863,Entire home/apt,False,False,5.0,True,0,0,10.0,97.0,3,0.9267267163559002,0.3365315864294871,124.62267067192577,4.695500390311423,216.22095809363208,3.229030702843911,23.745,37.979,1
8,162.39776908115203,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,2.6687989286455007,0.9543651257079904,62.413379669427435,2.353243764961896,91.80859900054944,6.893548330682106,23.7377,37.99953,0
9,114.82670541091558,Entire home/apt,False,False,4.0,False,0,1,9.0,88.0,1,1.6533664955080898,0.8965483684368952,92.69922157597858,3.4926970249051754,135.9766525157824,2.0306670995938494,23.74,37.99,1
9,98.65723056733766,Entire home/apt,False,False,2.0,True,1,0,10.0,95.0,1,2.740576481419561,0.7250243390422192,62.90304909077924,2.3717063369102798,92.61136387329462,6.953824802697647,23.731,38.0,0
10,98.65723056733766,Entire home/apt,False,False,3.0,True,1,0,10.0,98.0,1,2.740565285133061,0.7250381873439319,62.90326835850094,2.3700528927578404,92.61168847822228,1.3830573510311472,23.731,38.0,1
10,145.05659316195258,Private room,False,True,6.0,False,0,1,10.0,98.0,1,1.911332317711308,0.4904662246304158,139.56710130697365,5.262259673871206,178.03402024157262,13.367877697747804,23.722,37.962,0
11,92.56438497410541,Entire home/apt,False,False,5.0,False,0,0,9.0,93.0,2,2.30364472105225,0.5444399858749553,73.6622102595182,2.7754254916853407,107.76080935201122,1.6092934053611585,23.73519,37.99631,1
11,333.7004663370281,Entire home/apt,False,False,6.0,True,0,1,10.0,99.0,2,0.2574140464316575,0.2268567542305284,272.7599706227902,10.284184314307929,477.6413930745888,35.86422256453668,23.73355,37.97376,0
12,138.9637475687203,Entire home/apt,False,False,2.0,True,0,0,10.0,97.0,1,1.4159978159206592,1.2454577143168608,109.0947063797512,4.113323760678403,148.58471133416168,11.156644365920048,23.74492,37.96528,0
