Id,realSum,room_type,host_is_superhost,cleanliness_rating,bedrooms,lng,lat,weekends
70,583.7414758746747,Entire home/apt,True,10.0,1,4.87162,52.39226,0
71,374.944344198908,Private room,False,6.0,1,4.89075,52.3816,0
71,209.03147189089125,Private room,True,10.0,1,4.96166,52.36943,1
72,372.36660183254054,Private room,False,10.0,1,4.8611900000000015,52.3442,0
72,209.03147189089125,Private room,True,10.0,1,4.9604,52.36854,1
73,640.4518079347597,Entire home/apt,False,9.0,1,4.89663,52.35781,1
73,479.2257399292293,Shared room,True,10.0,1,4.89,52.361,0
74,454.8543575563003,Entire home/apt,True,10.0,1,4.876519999999998,52.39109000000001,0
74,165.9128723080168,Private room,True,10.0,1,4.99256,52.29314,1
75,209.03147189089125,Private room,False,10.0,1,4.96173,52.37003,1
75,206.4537295245237,Private room,False,9.0,1,4.7983699999999985,52.35413,0
76,934.0800974855297,Private room,False,10.0,1,4.90714,52.36799,1
76,497.73861692405035,Private room,False,10.0,1,4.88712,52.38237,0
77,399.5500667869612,Entire home/apt,True,10.0,1,4.980569999999998,52.30865,0
77,234.57455533944184,Private room,False,9.0,1,4.85743,52.37769,1
78,227.310008670588,Private room,False,9.0,1,4.80823,52.3569,1
78,761.8400393691562,Private room,False,9.0,2,4.87953,52.37845,0
79,317.06231106320166,Private room,False,8.0,1,4.86247,52.38767,0
79,489.30236917957495,Private room,False,10.0,1,4.8895800000000005,52.38002,1
80,410.56405689780433,Private room,False,8.0,1,4.88956,52.38126,1
80,319.40571321444475,Private room,False,10.0,1,4.89344,52.3764,0
81,987.0409861036252,Entire home/apt,False,10.0,2,4.80772,52.36412,1
81,209.03147189089125,Private room,True,10.0,1,4.96166,52.36943,0
82,209.03147189089125,Private room,True,10.0,1,4.9604,52.36854,0
82,217.70205985049094,Private room,True,10.0,1,4.94459,52.3186,1
83,946.5001288871184,Entire home/apt,True,10.0,2,4.89855,52.37279,1
83,640.4518079347597,Entire home/apt,False,9.0,1,4.89663,52.35781,0
84,209.03147189089125,Private room,True,10.0,1,4.96173,52.37003,0
84,1557.4250697162142,Entire home/apt,True,9.0,2,4.8822800000000015,52.37451,1
85,934.0800974855297,Private room,True,10.0,1,4.90714,52.36799,0
85,317.06231106320166,Private room,True,10.0,1,4.91,52.402,1
86,594.5211257703935,Entire home/apt,False,10.0,3,4.97192,52.29679,1
86,210.2031729665128,Private room,False,9.0,1,4.85743,52.37769,0
87,1290.5115646896165,Entire home/apt,False,10.0,2,4.89511,52.3668,1
87,221.21716307735574,Private room,False,9.0,1,4.80823,52.3569,0
88,441.26262507908973,Private room,False,10.0,1,4.8895800000000005,52.38002,0
88,1043.516977948586,Entire home/apt,True,9.0,2,4.89647,52.34773,1
89,325.498558807677,Private room,False,8.0,1,4.88956,52.38126,0
89,1044.6886790242072,Entire home/apt,False,10.0,1,4.93297,52.3617,1
90,792.7729477655661,Entire home/apt,False,10.0,2,4.80772,52.36412,0
90,310.96946546996935,Entire home/apt,False,9.0,1,4.94479,52.3678,1
91,213.95261640850188,Private room,True,10.0,1,4.94459,52.3186,0
91,295.26867105664013,Entire home/apt,False,9.0,1,4.894430000000002,52.41516,1
92,1557.1907295010901,Entire home/apt,True,9.0,2,4.8822800000000015,52.37451,0
92,414.3135003397932,Entire home/apt,False,10.0,1,4.90681,52.35361,1
93,317.06231106320166,Private room,True,10.0,1,4.91,52.402,0
93,307.22002202798024,Entire home/apt,False,7.0,0,4.91979,52.33963,1
94,319.64005342956915,Entire home/apt,True,10.0,1,4.90258,52.3432,0
94,3005.413258969372,Entire home/apt,False,9.0,4,4.88478,52.38683,1
95,539.4511752161789,Entire home/apt,False,10.0,1,4.90733,52.34038,1
95,1044.6886790242072,Entire home/apt,False,10.0,1,4.93297,52.3617,0
96,491.64577133081815,Entire home/apt,True,10.0,1,4.8905,52.35245,1
96,310.96946546996935,Entire home/apt,False,9.0,1,4.94479,52.3678,0
97,1376.7487638553653,Entire home/apt,True,10.0,2,4.88707,52.39019,1
97,295.03433084151567,Entire home/apt,False,9.0,1,4.894430000000002,52.41516,0
98,415.4852014154149,Entire home/apt,True,10.0,1,4.92022,52.41538,1
98,344.24577601762235,Entire home/apt,False,7.0,0,4.91979,52.33963,0
99,467.04004874276484,Entire home/apt,True,10.0,1,4.89185,52.3555,1
99,3004.9445785391235,Entire home/apt,False,9.0,4,4.88478,52.38683,0
100,630.3751786844141,Entire home/apt,True,10.0,2,4.97726,52.32542,1
100,539.2168350010546,Entire home/apt,False,10.0,1,4.90733,52.34038,0
101,251.91573125864133,Private room,True,10.0,1,4.9459300000000015,52.37431,1
101,460.94720314953247,Private room,True,10.0,1,4.888,52.369,0
102,1376.5144236402411,Entire home/apt,True,10.0,2,4.88707,52.39019,0
102,405.87725259531794,Private room,True,10.0,1,4.90441,52.36167,1
103,415.4852014154149,Entire home/apt,True,10.0,1,4.92022,52.41538,0
103,264.33576266023016,Private room,False,10.0,0,4.91,52.405,1
104,215.12431748412345,Private room,True,10.0,1,4.9459300000000015,52.37431,0
104,897.0543434958875,Entire home/apt,True,10.0,1,4.89575,52.35704000000001,1
105,393.4572211937291,Private room,True,10.0,1,4.90441,52.36167,0
105,295.03433084151567,Private room,False,9.0,1,4.89496,52.379,1
106,467.04004874276484,Entire home/apt,False,10.0,1,4.87254,52.37197000000001,1
106,232.23115318819862,Private room,False,10.0,0,4.91,52.405,0
107,744.7332036650812,Entire home/apt,False,10.0,0,4.86068,52.35961,1
107,774.2600707707451,Entire home/apt,True,10.0,1,4.89575,52.35704000000001,0
108,275.34975277107304,Private room,True,10.0,1,4.8684,52.36252,1
108,291.0505471844023,Private room,False,9.0,1,4.89496,52.379,0
109,604.5977550207392,Entire home/apt,True,10.0,1,4.90042,52.35691,0
109,568.9780423218427,Private room,True,10.0,2,4.86873,52.37932,1
110,424.1557893750147,Entire home/apt,False,10.0,1,4.90867,52.34474,1
110,467.04004874276484,Entire home/apt,False,10.0,1,4.87254,52.37197000000001,0
111,675.8371804185317,Entire home/apt,True,10.0,1,4.89768,52.36257,1
111,744.4988634499568,Entire home/apt,False,10.0,0,4.86068,52.35961,0
112,250.7440301830197,Private room,True,10.0,1,4.8684,52.36252,0
112,909.4743748974762,Entire home/apt,True,10.0,2,4.89072,52.34974,1
113,264.1014224451058,Private room,True,10.0,1,4.85345,52.38147,1
113,544.1379795186651,Private room,True,10.0,2,4.86873,52.37932,0
114,196.6114404893024,Private room,True,10.0,1,4.99394,52.29924000000001,1
114,424.1557893750147,Entire home/apt,False,10.0,1,4.90867,52.34474,0
115,700.442903006585,Entire home/apt,True,9.0,2,4.82065,52.37422,1
115,675.6028402034074,Entire home/apt,True,10.0,1,4.89768,52.36257,0
116,307.22002202798024,Private room,False,10.0,1,4.94913,52.37407,1
116,909.4743748974762,Entire home/apt,True,10.0,2,4.89072,52.34974,0
117,264.1014224451058,Private room,True,10.0,1,4.85345,52.38147,0
117,675.8371804185317,Entire home/apt,False,10.0,1,4.9399,52.36333,1
118,196.6114404893024,Private room,True,10.0,1,4.99394,52.29924000000001,0
118,516.2514939188716,Entire home/apt,False,9.0,1,4.93871,52.369,1
119,496.8012560635532,Entire home/apt,True,10.0,1,4.89046,52.38738,1
119,700.442903006585,Entire home/apt,True,9.0,2,4.82065,52.37422,0
120,442.66866636983576,Entire home/apt,False,10.0,1,4.91029,52.36239000000001,1
120,307.22002202798024,Private room,True,10.0,1,4.94913,52.37407,0
121,1155.5316007780095,Entire home/apt,True,10.0,2,4.89004,52.35151,1
121,528.2028448902116,Private room,False,10.0,1,4.92111,52.33864000000001,0
122,1473.7656129168329,Entire home/apt,True,10.0,3,4.89025,52.38431,1
122,675.6028402034074,Entire home/apt,False,10.0,1,4.9399,52.36333,0
123,675.6028402034074,Entire home/apt,True,10.0,1,4.897,52.35577,0
123,780.3529163639772,Entire home/apt,False,10.0,1,4.89006,52.3475,1
124,276.52145384669467,Private room,True,10.0,1,4.78696,52.34881,1
124,515.7828134886229,Entire home/apt,False,9.0,1,4.93871,52.369,0
125,442.66866636983576,Entire home/apt,False,10.0,1,4.91029,52.36239000000001,0
125,587.7252595317883,Entire home/apt,False,10.0,2,4.8824,52.3878,1
126,430.2486349682469,Entire home/apt,False,10.0,1,4.85952,52.3759,1
126,596.1615072762637,Entire home/apt,False,10.0,3,4.8924699999999985,52.35585,0
127,1175.2161788484525,Entire home/apt,False,9.0,3,4.89051,52.35474,1
127,920.4883650083192,Entire home/apt,True,10.0,3,4.89025,52.38431,0
128,718.9557800014061,Entire home/apt,False,10.0,1,4.89006,52.3475,0
128,798.6314531436742,Entire home/apt,False,8.0,2,4.89001,52.37271,1
129,3638.1318398050294,Entire home/apt,False,10.0,3,4.90355,52.37202,1
129,276.52145384669467,Private room,True,10.0,1,4.78696,52.34881,0
130,479.46008014435364,Entire home/apt,False,9.0,1,4.92243,52.37119000000001,1
130,988.2126871792468,Entire home/apt,False,9.0,3,4.89051,52.35474,0
131,934.0800974855297,Entire home/apt,True,10.0,1,4.879,52.379,1
131,270.4286082534624,Private room,True,10.0,1,4.893,52.351000000000006,0
132,798.6314531436742,Entire home/apt,False,8.0,2,4.89001,52.37271,0
132,484.14688444684003,Private room,False,8.0,1,4.8914800000000005,52.37501,1
133,706.7700888149416,Entire home/apt,True,10.0,1,4.88362,52.36566,1
133,3637.6631593747807,Entire home/apt,False,10.0,3,4.90355,52.37202,0
134,639.0457666440137,Entire home/apt,False,10.0,2,4.88431,52.38885,1
134,479.46008014435364,Entire home/apt,False,9.0,1,4.92243,52.37119000000001,0
135,934.0800974855297,Entire home/apt,True,10.0,1,4.879,52.379,0
135,639.0457666440137,Private room,True,10.0,2,4.87948,52.37836,1
136,1020.0829564361541,Entire home/apt,True,9.0,2,4.89297,52.36075,1
136,639.0457666440137,Entire home/apt,False,10.0,2,4.88431,52.38885,0
137,1192.3230145525274,Entire home/apt,False,10.0,2,4.88651,52.37819,1
137,1474.9373139924546,Private room,True,10.0,2,4.87948,52.37836,0
138,1020.0829564361541,Entire home/apt,True,9.0,2,4.89297,52.36075,0
138,798.6314531436742,Entire home/apt,True,10.0,1,4.8510800000000005,52.35643,1
139,1192.088674337403,Entire home/apt,False,10.0,2,4.88651,52.37819,0
139,952.827314695475,Entire home/apt,False,10.0,3,4.8698,52.34635,1
140,798.6314531436742,Entire home/apt,False,10.0,1,4.8510800000000005,52.35643,0
140,614.4400440559605,Private room,False,8.0,1,4.83983,52.36761,1
141,854.4044243432617,Entire home/apt,False,10.0,3,4.8698,52.34635,0
141,802.3808965856631,Entire home/apt,True,10.0,1,4.87632,52.35782,1
142,614.4400440559605,Private room,False,8.0,1,4.83983,52.36761,0
142,1069.2944016122608,Entire home/apt,False,10.0,3,4.93745,52.35297,1
143,283.7860005155485,Private room,False,9.0,1,4.882,52.365,0
143,265.50746373585173,Private room,True,10.0,1,4.82354,52.37872,1
144,328.31064138916884,Private room,False,8.0,2,4.80745,52.38144000000001,1
144,870.1052187565911,Entire home/apt,False,10.0,3,4.93745,52.35297,0
145,180.20762543060016,Private room,False,9.0,1,4.862,52.368,0
145,1163.2648278771119,Entire home/apt,True,10.0,2,4.89766,52.36932,1
146,242.07344222342002,Private room,True,10.0,1,4.98141,52.32206,0
146,280.2708972886837,Private room,False,10.0,1,4.92623,52.36568,1
147,553.0429076933893,Entire home/apt,True,10.0,1,4.86502,52.36332,1
147,418.0629437817825,Private room,False,9.0,1,4.94807,52.3756,0
148,522.3443395121036,Private room,False,10.0,1,4.88887,52.36368,1
148,281.4425983643053,Private room,False,10.0,1,4.92623,52.36568,0
149,215.12431748412345,Private room,False,10.0,1,4.987,52.322,0
149,614.4400440559605,Entire home/apt,False,10.0,1,4.89525,52.35189,1
150,448.5271717479437,Private room,False,10.0,1,4.88887,52.36368,0
150,663.6514892320672,Entire home/apt,False,8.0,1,4.9117,52.34291,1
151,614.4400440559605,Entire home/apt,False,10.0,1,4.89525,52.35189,0
151,279.09919621306216,Private room,False,9.0,1,4.89016,52.34616,1
152,279.09919621306216,Private room,False,9.0,1,4.987,52.322,0
152,1044.6886790242072,Entire home/apt,False,10.0,1,4.88204,52.37212,1
153,384.7866332341293,Private room,False,9.0,1,4.893,52.41042,1
153,663.6514892320672,Entire home/apt,False,8.0,1,4.9117,52.34291,0
154,589.8343214679071,Entire home/apt,False,9.0,1,4.88614,52.36629,1
154,279.09919621306216,Private room,False,9.0,1,4.89016,52.34616,0
155,1044.6886790242072,Entire home/apt,False,10.0,1,4.88204,52.37212,0
155,405.87725259531794,Entire home/apt,False,10.0,1,4.8398,52.37533,1
156,299.72113514400206,Private room,False,9.0,1,4.893,52.41042,0
156,2556.8860872214277,Entire home/apt,True,10.0,3,4.88093,52.37778,1
157,405.64291238019365,Entire home/apt,False,10.0,1,4.8398,52.37533,0
157,985.6349448128793,Entire home/apt,False,10.0,1,4.86897,52.3612,1
158,1214.116654559089,Entire home/apt,False,9.0,0,4.88783,52.39035,1
158,2556.183066576056,Entire home/apt,True,10.0,3,4.88093,52.37778,0
159,985.6349448128793,Entire home/apt,False,10.0,1,4.86897,52.3612,0
159,305.8139807372343,Private room,True,10.0,1,4.83906,52.37755,1
160,297.37773299275887,Private room,True,9.0,1,4.84805,52.34101,1
160,1214.116654559089,Entire home/apt,False,9.0,0,4.88783,52.39035,0
161,553.0429076933893,Entire home/apt,True,10.0,1,4.83969,52.3501,1
161,305.8139807372343,Private room,True,10.0,1,4.83906,52.37755,0
162,1229.1144283270453,Entire home/apt,False,8.0,2,4.834980000000002,52.36698,1
162,937.5952007123944,Private room,False,9.0,1,4.887,52.365,0
163,251.91573125864133,Private room,False,8.0,1,4.92126,52.38666,1
163,292.45658847514824,Private room,True,9.0,1,4.84805,52.34101,0
164,552.808567478265,Entire home/apt,True,10.0,1,4.83969,52.3501,0
164,562.8851967286106,Private room,False,10.0,1,4.8791,52.37409,1
165,903.6158695193684,Entire home/apt,False,10.0,2,4.90945,52.35598,1
165,1228.880088111921,Entire home/apt,False,8.0,2,4.834980000000002,52.36698,0
166,244.4168443746632,Private room,False,10.0,1,4.87725,52.36741,1
166,251.91573125864133,Private room,False,8.0,1,4.92126,52.38666,0
167,221.45150329248006,Private room,True,10.0,1,4.99856,52.30013,1
167,258.2429170669979,Private room,False,9.0,1,4.875,52.347,0
168,482.97518337121835,Entire home/apt,False,9.0,1,4.89139,52.37815,1
168,562.8851967286106,Private room,False,10.0,1,4.8791,52.37409,0
169,436.34148056147916,Entire home/apt,False,9.0,1,4.84563,52.37976,1
169,462.1189042251541,Entire home/apt,False,10.0,0,4.89278,52.3699,0
170,835.8915473484406,Entire home/apt,False,10.0,1,4.89921,52.36376,1
170,458.3694607831649,Entire home/apt,True,10.0,1,4.87073,52.35964,0
171,833.5481451971974,Entire home/apt,False,10.0,2,4.89712,52.35199,1
171,184.42574930283791,Private room,True,10.0,1,4.8445,52.3638,0
172,424.1557893750147,Entire home/apt,False,10.0,1,4.87076,52.36905,1
172,780.5872565791016,Entire home/apt,False,10.0,2,4.90945,52.35598,0
173,228.71604996133388,Private room,False,10.0,1,4.87725,52.36741,0
173,602.254352869496,Entire home/apt,False,10.0,1,4.92428,52.36885,1
174,221.45150329248006,Private room,True,10.0,1,4.99856,52.30013,0
174,1425.9602090314718,Entire home/apt,False,9.0,2,4.88385,52.37062,1
175,385.9583343097509,Private room,False,9.0,0,4.89161,52.37436,0
175,445.9494293815762,Private room,False,9.0,1,4.87828,52.3756,1
176,267.8508658870949,Private room,True,9.0,1,4.85705,52.37046,1
176,436.34148056147916,Entire home/apt,False,9.0,1,4.84563,52.37976,0
177,626.3913950273006,Entire home/apt,True,10.0,2,4.90493,52.35421,0
177,356.43146720408686,Private room,True,10.0,0,4.905,52.352,1
178,1413.5401776298831,Private room,False,10.0,4,4.8692400000000005,52.35582,1
178,835.8915473484406,Entire home/apt,False,10.0,1,4.89921,52.36376,0
179,833.3138049820731,Entire home/apt,False,10.0,2,4.89712,52.35199,0
179,479.46008014435364,Entire home/apt,False,9.0,1,4.87274,52.33217,1
180,1473.7656129168329,Entire home/apt,True,10.0,3,4.8903300000000005,52.38252,1
180,424.1557893750147,Entire home/apt,False,10.0,1,4.87076,52.36905,0
181,335.5751880580226,Entire home/apt,False,9.0,1,4.8476300000000005,52.37824000000001,1
181,602.254352869496,Entire home/apt,False,10.0,1,4.92428,52.36885,0
182,623.1106320155602,Entire home/apt,True,10.0,1,4.86941,52.36713,1
182,1425.7258688163474,Entire home/apt,False,9.0,2,4.88385,52.37062,0
183,737.2343167811027,Entire home/apt,False,10.0,3,4.87451,52.36559000000001,0
183,344.48011623274675,Entire home/apt,False,9.0,0,4.96965,52.37392,1
184,290.11318632390515,Private room,False,8.0,1,4.92354,52.36633,1
184,397.2066646357181,Entire home/apt,False,9.0,1,4.7994900000000005,52.37441,0
185,290.11318632390515,Private room,False,9.0,1,4.89462,52.35271,0
185,725.2829658097627,Entire home/apt,False,10.0,1,4.8589400000000005,52.36195,1
186,221.21716307735574,Private room,True,9.0,1,4.85705,52.37046,0
186,1106.320155601903,Entire home/apt,True,10.0,1,4.88194,52.36714,1
187,438.9192229278467,Entire home/apt,False,10.0,1,4.88971,52.35056,1
187,245.82288566540907,Private room,True,10.0,1,4.81,52.354,0
188,349.16692053523315,Private room,False,10.0,1,4.8638900000000005,52.36165,1
