Id,realSum,room_type,host_is_superhost,cleanliness_rating,bedrooms,lng,lat,weekends,Ciudad
473,280.03655707355944,Private room,False,10.0,2,4.87646,52.39179,1,amsterdam
474,577.4142900663184,Private room,True,10.0,2,4.88846,52.35175,0,amsterdam
478,1166.5455908888523,Entire home/apt,False,10.0,2,4.85621,52.37936,1,amsterdam
481,1185.995828744171,Private room,True,10.0,2,4.8757,52.37065,1,amsterdam
491,565.4629390949781,Private room,False,9.0,2,4.853269999999999,52.381890000000006,1,amsterdam
492,764.4177817355237,Private room,False,10.0,2,4.8787,52.36646,0,amsterdam
493,2058.9131300822537,Entire home/apt,False,10.0,2,4.86466,52.35293,1,amsterdam
494,1044.6886790242074,Entire home/apt,False,8.0,2,4.89192,52.37075,0,amsterdam
496,721.5335223677736,Entire home/apt,False,9.0,2,4.849,52.34956,0,amsterdam
500,890.9614979026552,Entire home/apt,False,10.0,2,4.85606,52.34576,0,amsterdam
502,1429.2409720432124,Entire home/apt,True,10.0,2,4.884,52.376000000000005,0,amsterdam
507,577.4142900663184,Entire home/apt,True,10.0,2,4.8592,52.35801,1,amsterdam
509,368.8514986056758,Private room,True,10.0,2,4.90054,52.39001,1,amsterdam
509,921.6600660839408,Entire home/apt,False,10.0,2,4.871569999999999,52.36744,0,amsterdam
510,362.5243127973192,Entire home/apt,True,10.0,2,4.78027,52.37688,0,amsterdam
520,700.442903006585,Entire home/apt,False,10.0,2,4.89139,52.355340000000005,0,amsterdam
524,491.8801115459424,Entire home/apt,False,10.0,2,4.85982,52.37187,1,amsterdam
532,700.442903006585,Entire home/apt,False,10.0,2,4.84415,52.35098,1,amsterdam
533,546.7157218850327,Entire home/apt,True,10.0,2,4.86455,52.34438,1,amsterdam
534,909.4743748974762,Entire home/apt,True,9.0,2,4.88719,52.34538,0,amsterdam
535,657.3243034237106,Entire home/apt,False,10.0,2,4.90275,52.3417,0,amsterdam
535,921.6600660839408,Entire home/apt,False,8.0,2,4.82535,52.38362,1,amsterdam
539,725.0486255946383,Private room,True,10.0,2,4.93619,52.35306,1,amsterdam
541,789.0235043235771,Entire home/apt,False,10.0,2,4.87555,52.37717,1,amsterdam
542,651.2314578304783,Entire home/apt,False,6.0,2,4.8825400000000005,52.38776,1,amsterdam
545,774.7287512009937,Entire home/apt,False,9.0,2,4.89572,52.37856,0,amsterdam
547,1290.5115646896163,Entire home/apt,True,10.0,2,4.88101,52.36086,1,amsterdam
550,1166.3112506737282,Entire home/apt,False,10.0,2,4.85621,52.37936,0,amsterdam
551,632.9529210507816,Private room,False,9.0,2,4.88667,52.37281,0,amsterdam
552,1072.8095048391256,Private room,False,9.0,2,4.89099,52.35596,0,amsterdam
556,768.1672251775128,Entire home/apt,True,10.0,2,4.85311,52.36294,1,amsterdam
558,875.0263632742016,Private room,True,10.0,2,4.8982,52.35282,1,amsterdam
563,737.2343167811028,Entire home/apt,False,9.0,2,4.89625,52.352,1,amsterdam
563,907.130972746233,Entire home/apt,True,10.0,2,4.90301,52.35313,0,amsterdam
569,796.2880509924308,Entire home/apt,True,10.0,2,4.89314,52.34085,0,amsterdam
570,467.0400487427648,Private room,False,9.0,2,4.853269999999999,52.381890000000006,0,amsterdam
571,1259.578656293207,Entire home/apt,False,9.0,2,4.88566,52.37103,1,amsterdam
574,2058.2101094368804,Entire home/apt,False,10.0,2,4.86466,52.35293,0,amsterdam
579,786.6801021723338,Entire home/apt,False,10.0,2,4.91918,52.35705,1,amsterdam
580,790.1952053991986,Entire home/apt,False,8.0,2,4.8902,52.38523,1,amsterdam
585,577.4142900663184,Entire home/apt,True,10.0,2,4.8592,52.35801,0,amsterdam
585,1413.5401776298831,Entire home/apt,False,7.0,2,4.89299,52.37335,1,amsterdam
586,1020.082956436154,Entire home/apt,False,9.0,2,4.88499,52.3648,1,amsterdam
587,454.8543575563003,Private room,False,9.0,2,4.874,52.373000000000005,0,amsterdam
588,639.0457666440138,Entire home/apt,False,10.0,2,4.897419999999999,52.35265,1,amsterdam
591,639.0457666440138,Entire home/apt,False,10.0,2,4.85074,52.35887,1,amsterdam
593,618.1894874979496,Entire home/apt,False,8.0,2,4.86172,52.37163,0,amsterdam
596,691.537974831861,Entire home/apt,False,9.0,2,4.85157,52.38179,1,amsterdam
612,1075.387247205493,Entire home/apt,False,9.0,2,4.8913400000000005,52.39066,0,amsterdam
613,567.8063412462213,Entire home/apt,True,10.0,2,4.919569999999999,52.35409,1,amsterdam
614,651.2314578304783,Entire home/apt,False,10.0,2,4.84415,52.35098,0,amsterdam
614,663.6514892320672,Entire home/apt,False,8.0,2,4.90613,52.352,1,amsterdam
