Id,realSum,room_type,host_is_superhost,cleanliness_rating,bedrooms,lng,lat,weekends,Ciudad
1799,150.68075832493616,Entire home/apt,True,10.0,2,23.72765,37.95952,1,athens
1800,191.22161554144307,Entire home/apt,False,10.0,2,23.7545,37.9659,0,athens
1800,113.655004335294,Entire home/apt,True,10.0,1,23.71,37.965,1,athens
1801,69.59904389192229,Private room,False,10.0,1,23.72427,37.99923,0,athens
1801,134.51128348135825,Entire home/apt,True,10.0,2,23.71138,37.96565,1,athens
1802,149.27471703419025,Entire home/apt,True,10.0,1,23.73952,37.97927,1,athens
1802,147.1656550980714,Entire home/apt,True,10.0,1,23.72049,37.96309,0,athens
1803,231.76247275795,Entire home/apt,False,10.0,2,23.72379,37.9786,0,athens
1803,166.85023316851405,Entire home/apt,True,10.0,2,23.7228,37.96337,1,athens
1804,145.05659316195255,Entire home/apt,False,9.0,1,23.72048,37.96321,0,athens
1804,105.6874370210672,Private room,False,10.0,1,23.729,37.964,1,athens
1805,104.2813957303213,Entire home/apt,False,10.0,1,23.70442,37.96937,1,athens
1805,89.04928174724066,Entire home/apt,False,10.0,2,23.742,37.966,0,athens
1806,136.6203454174771,Entire home/apt,False,10.0,1,23.73125,37.96336,1,athens
1806,120.4508705738992,Entire home/apt,True,10.0,0,23.75207,37.97686,0,athens
1807,90.45532303798656,Entire home/apt,True,10.0,0,23.72785,37.96046,0,athens
1807,101.00063271858085,Entire home/apt,False,10.0,1,23.71241,37.96798,1,athens
1808,185.3631101633352,Entire home/apt,True,10.0,2,23.72272,37.96317,1,athens
1808,173.8804396222436,Entire home/apt,True,10.0,1,23.71974,37.96208,0,athens
1809,104.2813957303213,Entire home/apt,False,10.0,1,23.72239,37.96157,1,athens
1809,92.79872518922971,Entire home/apt,True,10.0,1,23.72812,37.95969,0,athens
1810,79.91001335739227,Entire home/apt,True,10.0,1,23.76081,37.98244,1,athens
1810,185.83179059358372,Entire home/apt,True,10.0,1,23.72542,37.96696,0,athens
1811,97.48552949171608,Entire home/apt,True,10.0,1,23.72701,37.95965,1,athens
1811,139.66676821409322,Entire home/apt,False,9.0,1,23.76317,37.98144,0,athens
1812,136.85468563260142,Entire home/apt,True,10.0,1,23.72184,37.9633,1,athens
1812,107.79649895718605,Entire home/apt,False,10.0,2,23.71926,37.96248,0,athens
1813,104.2813957303213,Entire home/apt,True,10.0,2,23.70486,37.9694,1,athens
1813,68.42734281630071,Entire home/apt,False,9.0,1,23.74211,37.98847,0,athens
1814,150.68075832493616,Entire home/apt,False,10.0,1,23.71152,37.96681,1,athens
1814,86.94021981112179,Entire home/apt,False,9.0,1,23.71243,37.96717,0,athens
1815,137.08902584772574,Entire home/apt,False,10.0,1,23.7444,37.97818,0,athens
1815,83.42511658425703,Entire home/apt,True,10.0,1,23.72217,37.96296,1,athens
1816,197.080120919551,Entire home/apt,True,10.0,1,23.72485,37.98041,0,athens
1816,86.94021981112179,Entire home/apt,False,9.0,0,23.762,37.983,1,athens
1817,102.17233379420244,Entire home/apt,True,9.0,1,23.757,37.98,0,athens
1817,46.399362594614864,Private room,True,10.0,0,23.723000000000003,37.95843,1,athens
1818,110.13990110842924,Entire home/apt,True,10.0,0,23.72586,37.96135,1,athens
1818,87.87758067161906,Private room,True,10.0,1,23.71585,37.97437,0,athens
1819,104.04705551519696,Entire home/apt,False,9.0,1,23.72665,37.96311,1,athens
1819,118.10746842265604,Entire home/apt,False,9.0,1,23.7326,37.99417,0,athens
1820,312.84418719096385,Entire home/apt,True,10.0,0,23.72521,37.96935,0,athens
1820,119.51350971340192,Entire home/apt,False,10.0,1,23.724,37.963,1,athens
1821,179.73894500035152,Entire home/apt,False,10.0,2,23.74305,37.98062,0,athens
1821,120.4508705738992,Entire home/apt,False,10.0,1,23.7348,37.95843,1,athens
1822,81.08171443301386,Entire home/apt,False,9.0,1,23.754,37.974,1,athens
1822,115.99840648653716,Entire home/apt,False,10.0,1,23.71327,37.99193,0,athens
1823,126.30937595200712,Entire home/apt,True,10.0,1,23.703000000000003,37.969,1,athens
1823,102.17233379420244,Entire home/apt,False,9.0,2,23.73427,38.01227,0,athens
1824,113.655004335294,Entire home/apt,False,9.0,1,23.72096,37.96172,1,athens
1824,173.8804396222436,Private room,True,10.0,1,23.73016,37.97569,0,athens
1825,126.30937595200712,Entire home/apt,True,9.0,1,23.703000000000003,37.969,1,athens
1825,151.85245940055773,Entire home/apt,False,10.0,1,23.72951,37.99074,0,athens
1826,126.30937595200712,Entire home/apt,True,9.0,1,23.703000000000003,37.969,1,athens
1826,86.23719916574885,Entire home/apt,True,10.0,1,23.71998,37.96113,0,athens
1827,150.68075832493616,Entire home/apt,False,10.0,1,23.73627,37.9797,0,athens
1827,126.30937595200712,Entire home/apt,True,10.0,1,23.703000000000003,37.969,1,athens
1828,184.4257493028379,Entire home/apt,False,10.0,2,23.72949,37.96776,0,athens
1828,126.30937595200712,Entire home/apt,True,10.0,1,23.703000000000003,37.969,1,athens
1829,170.36533639537882,Entire home/apt,True,10.0,2,23.738000000000003,37.967,0,athens
1829,133.33958240573665,Entire home/apt,True,10.0,2,23.726,37.963,1,athens
1830,96.07948820097018,Private room,False,10.0,1,23.73163,37.97152,0,athens
1830,90.45532303798656,Entire home/apt,False,10.0,2,23.7404,37.96049,1,athens
1831,127.71541724275303,Entire home/apt,False,10.0,1,23.7626,37.98915,0,athens
1831,141.7758301502121,Entire home/apt,True,10.0,1,23.732,37.964,1,athens
1832,97.48552949171608,Entire home/apt,True,10.0,1,23.72342,37.96444,1,athens
1832,140.13544864434186,Entire home/apt,False,10.0,1,23.74762,37.97412,0,athens
1833,92.79872518922971,Entire home/apt,True,10.0,1,23.73795,37.98045,1,athens
1833,136.85468563260142,Entire home/apt,True,10.0,1,23.73,37.999,0,athens
1834,108.96820003280764,Entire home/apt,False,10.0,1,23.728,37.999,0,athens
1834,104.2813957303213,Entire home/apt,False,8.0,2,23.738000000000003,37.983,1,athens
1835,315.18758934220705,Entire home/apt,False,10.0,3,23.742,37.978,1,athens
1835,84.59681765987862,Entire home/apt,False,7.0,1,23.72918,37.96146,0,athens
1836,111.07726196892648,Entire home/apt,False,10.0,1,23.72127,37.96304,1,athens
1836,105.45309680594288,Entire home/apt,True,10.0,1,23.7225,37.9893,0,athens
1837,133.33958240573665,Entire home/apt,True,10.0,1,23.719,37.964,1,athens
1837,185.1287699482108,Entire home/apt,False,10.0,1,23.72745,37.9761,0,athens
1838,179.73894500035152,Entire home/apt,True,10.0,2,23.72803,37.96492,1,athens
1838,138.026386708223,Entire home/apt,True,10.0,1,23.72361,37.99271,0,athens
1839,95.14212734047292,Entire home/apt,False,9.0,1,23.71278,37.96926,1,athens
1839,186.76915145408103,Entire home/apt,True,9.0,1,23.74486,37.97745,0,athens
1840,168.02193424413565,Entire home/apt,False,10.0,2,23.729,38.012,0,athens
1840,134.0426030511096,Entire home/apt,False,10.0,1,23.72164,37.96304,1,athens
1841,60.2254352869496,Private room,True,10.0,1,23.73061,38.0032,0,athens
1841,104.5157359454456,Entire home/apt,True,10.0,1,23.721,37.962,1,athens
1842,78.972652496895,Entire home/apt,False,10.0,0,23.73125,37.95806,1,athens
1842,97.95420992196472,Entire home/apt,False,9.0,1,23.7701,37.98491,0,athens
1843,100.76629250345653,Entire home/apt,True,10.0,1,23.70651,37.96566,1,athens
1843,82.25341550863544,Private room,False,10.0,1,23.71294,37.9893,0,athens
1844,104.5157359454456,Entire home/apt,True,10.0,1,23.73796,37.95708,1,athens
1844,157.47662456354135,Entire home/apt,False,10.0,1,23.72118,37.9644,0,athens
1845,426.49919152625785,Entire home/apt,False,10.0,2,23.74048,37.97879,1,athens
1845,340.73067279075764,Entire home/apt,True,10.0,1,23.7292,37.96981,0,athens
1846,121.62257164952078,Entire home/apt,True,10.0,2,23.72791,37.95649,1,athens
1846,81.08171443301386,Entire home/apt,True,10.0,2,23.735,38.02412,0,athens
1847,97.25118927659176,Entire home/apt,True,10.0,0,23.70804,37.96844,1,athens
1847,202.93862629765897,Entire home/apt,True,10.0,2,23.7245,37.96342,0,athens
1848,107.79649895718605,Entire home/apt,True,10.0,1,23.728,37.96,1,athens
1848,145.05659316195255,Entire home/apt,False,10.0,1,23.71345,37.97511,0,athens
1849,191.22161554144307,Entire home/apt,True,10.0,1,23.730220000000003,37.97837,0,athens
1849,154.19586155180093,Entire home/apt,True,10.0,1,23.723000000000003,37.964,1,athens
1850,168.02193424413565,Entire home/apt,False,10.0,3,23.71575,37.97657,0,athens
1850,177.39554284910835,Entire home/apt,True,10.0,1,23.72539,37.96562,1,athens
1851,169.19363531975725,Entire home/apt,True,9.0,2,23.74773,37.964490000000005,0,athens
1851,157.71096477866567,Entire home/apt,True,10.0,2,23.725,37.963,1,athens
1852,108.96820003280764,Entire home/apt,False,10.0,1,23.74558,37.99102,0,athens
1852,108.96820003280764,Entire home/apt,True,10.0,1,23.72541,37.96097,1,athens
1853,81.08171443301386,Entire home/apt,True,10.0,1,23.74449,38.03114,0,athens
1853,69.59904389192229,Entire home/apt,True,10.0,1,23.73596,37.95663,1,athens
1854,127.48107702762871,Entire home/apt,True,10.0,1,23.731,37.965,1,athens
1854,98.65723056733766,Entire home/apt,False,10.0,1,23.72389,37.99852,0,athens
1855,66.31828088018186,Entire home/apt,True,10.0,1,23.74,38.018,0,athens
1855,111.3116021840508,Entire home/apt,False,10.0,2,23.71875,37.96509,1,athens
1856,120.4508705738992,Entire home/apt,True,10.0,2,23.728,37.998000000000005,0,athens
1856,162.16342886602772,Entire home/apt,False,9.0,2,23.72186,37.9647,1,athens
1857,157.47662456354135,Entire home/apt,True,10.0,3,23.736,37.985,0,athens
1857,116.93576734703444,Entire home/apt,False,6.0,1,23.714,37.968,1,athens
1858,179.73894500035152,Entire home/apt,True,10.0,1,23.728,37.964,1,athens
1858,191.4559557565674,Entire home/apt,True,10.0,2,23.72694,37.968,0,athens
1859,165.9128723080168,Entire home/apt,True,10.0,1,23.75809,37.98172,0,athens
1859,118.10746842265604,Entire home/apt,False,10.0,1,23.72201,37.96417,1,athens
1860,136.85468563260142,Entire home/apt,False,10.0,0,23.7179,37.96237,1,athens
1860,122.79427272514238,Entire home/apt,True,10.0,1,23.72046,37.96253,0,athens
1861,110.13990110842924,Entire home/apt,False,10.0,0,23.70731,37.97218,1,athens
1861,249.1036486771495,Entire home/apt,True,10.0,1,23.72693,37.96658,0,athens
1862,157.71096477866567,Entire home/apt,True,10.0,0,23.72259,37.96312,1,athens
1862,85.76851873550021,Entire home/apt,False,9.0,1,23.74071,38.00273,0,athens
1863,98.65723056733766,Entire home/apt,False,9.0,0,23.73783,37.98967,0,athens
1863,167.08457338363837,Entire home/apt,True,9.0,1,23.724,37.964,1,athens
1864,80.1443535725166,Entire home/apt,True,10.0,1,23.72548,37.95302,1,athens
1864,122.79427272514238,Entire home/apt,True,10.0,1,23.71948,37.96189,0,athens
1865,186.5348112389568,Entire home/apt,True,10.0,1,23.743,37.979,0,athens
1865,95.14212734047292,Entire home/apt,True,10.0,1,23.71357,37.96478,1,athens
1866,66.08394066505754,Private room,False,10.0,1,23.748,37.969,0,athens
1866,127.71541724275303,Private room,True,10.0,1,23.71888,37.96258,1,athens
1867,90.45532303798656,Entire home/apt,False,10.0,1,23.71543,37.98233,0,athens
1867,162.39776908115203,Entire home/apt,True,10.0,2,23.72571,37.95905,1,athens
1868,231.76247275795,Entire home/apt,True,10.0,2,23.74434,37.97817,1,athens
1868,42.8842593677501,Private room,False,9.0,1,23.72816,37.98833,0,athens
1869,81.08171443301386,Entire home/apt,False,10.0,2,23.731720000000003,37.99829,0,athens
1869,104.2813957303213,Entire home/apt,False,10.0,1,23.7186,37.96097,1,athens
1870,91.39268389848382,Entire home/apt,False,10.0,1,23.719,37.981,0,athens
1870,162.39776908115203,Entire home/apt,True,10.0,1,23.74935,37.98009,1,athens
1871,106.62479788156446,Entire home/apt,False,10.0,0,23.73219,37.9598,0,athens
1871,168.02193424413565,Entire home/apt,True,10.0,1,23.72693,37.966,1,athens
1872,173.8804396222436,Entire home/apt,False,10.0,1,23.72546,37.96159,1,athens
1872,121.62257164952078,Entire home/apt,False,10.0,1,23.712,37.98896,0,athens
1873,200.36088393129145,Entire home/apt,True,10.0,2,23.72747,37.96249,1,athens
1873,48.50842453073372,Private room,False,8.0,1,23.728620000000003,37.98698,0,athens
1874,92.5643849741054,Entire home/apt,False,9.0,1,23.71589,37.95554,1,athens
1874,47.571063670236455,Private room,False,9.0,1,23.72831,37.98704,0,athens
1875,121.62257164952078,Entire home/apt,False,10.0,1,23.715,38.003,0,athens
1875,102.17233379420244,Entire home/apt,True,10.0,1,23.722,37.964,1,athens
1876,278.1618353525649,Entire home/apt,False,10.0,1,23.71546,37.97465,0,athens
1876,113.655004335294,Entire home/apt,True,9.0,1,23.7203,37.96286,1,athens
1877,104.2813957303213,Entire home/apt,True,10.0,2,23.72669,37.99417,0,athens
1877,183.019708012092,Entire home/apt,False,10.0,1,23.74358,37.97662,1,athens
1878,139.19808778384458,Entire home/apt,True,10.0,1,23.76576,37.99149,0,athens
1878,221.45150329248003,Entire home/apt,True,10.0,2,23.726,37.965,1,athens
1879,150.68075832493616,Entire home/apt,False,10.0,1,23.722,37.963,1,athens
1879,113.42066412016968,Entire home/apt,False,10.0,1,23.72692,37.99434,0,athens
1880,129.82447917887188,Entire home/apt,False,10.0,1,23.72776,37.96265,1,athens
1880,85.76851873550021,Entire home/apt,False,10.0,2,23.70993,37.9692,0,athens
1881,121.62257164952078,Entire home/apt,False,10.0,1,23.722,37.996,0,athens
1881,87.87758067161906,Entire home/apt,False,10.0,1,23.7391,37.95781,1,athens
1882,86.94021981112179,Private room,True,10.0,1,23.72016,37.96127,1,athens
1882,83.42511658425703,Entire home/apt,True,10.0,1,23.75319,37.9683,0,athens
1883,145.29093337707684,Entire home/apt,True,10.0,0,23.732,37.962,1,athens
1883,121.62257164952078,Entire home/apt,True,10.0,2,23.73074,37.99496,0,athens
1884,87.87758067161906,Entire home/apt,True,10.0,0,23.72942,37.95957,1,athens
1884,164.7411712323952,Entire home/apt,True,10.0,2,23.72959,37.98799,0,athens
1885,153.02416047617933,Entire home/apt,False,10.0,2,23.72011,37.96383,1,athens
1885,150.68075832493616,Entire home/apt,True,10.0,1,23.71164,37.967940000000006,0,athens
1886,155.60190284254682,Entire home/apt,True,10.0,0,23.732,37.962,1,athens
1886,81.08171443301386,Entire home/apt,True,10.0,1,23.74553,37.99356,0,athens
1887,90.45532303798656,Entire home/apt,True,10.0,2,23.74907,37.99127,0,athens
1887,121.15389121927215,Entire home/apt,False,10.0,2,23.72076,37.96186,1,athens
1888,86.94021981112179,Entire home/apt,False,9.0,1,23.71993,37.963840000000005,1,athens
1888,150.68075832493616,Entire home/apt,True,10.0,1,23.72533,37.96884,0,athens
1889,86.94021981112179,Entire home/apt,False,9.0,1,23.73947,37.97946,1,athens
1889,143.65055187120663,Entire home/apt,False,9.0,1,23.733,37.975,0,athens
1890,115.99840648653716,Entire home/apt,True,10.0,2,23.71977,37.96085,1,athens
1890,113.18632390504536,Entire home/apt,False,10.0,1,23.74776,37.96667,0,athens
1891,173.17741897687063,Entire home/apt,False,10.0,2,23.75421,37.97667,0,athens
1891,115.99840648653716,Entire home/apt,False,10.0,2,23.728,37.953,1,athens
1892,104.5157359454456,Entire home/apt,True,10.0,1,23.725,37.954,1,athens
1892,104.5157359454456,Entire home/apt,False,7.0,1,23.73718,37.98911,0,athens
1893,114.82670541091558,Entire home/apt,True,10.0,1,23.7117,37.97051,1,athens
1893,62.80317765331709,Entire home/apt,False,9.0,1,23.75988,37.98215,0,athens
1894,77.56661120614909,Entire home/apt,False,8.0,1,23.73275,37.96139,1,athens
1894,81.08171443301386,Entire home/apt,True,10.0,1,23.72489,38.00963,0,athens
1895,128.18409767300167,Entire home/apt,False,10.0,1,23.72159,37.96359,1,athens
1895,74.05150797928434,Entire home/apt,False,10.0,0,23.71219,37.98887,0,athens
1896,289.64450589365646,Entire home/apt,False,9.0,2,23.732,37.974,0,athens
1896,115.99840648653716,Entire home/apt,True,9.0,2,23.72477,37.96359,1,athens
1897,103.1096946546997,Entire home/apt,False,10.0,1,23.71508,37.98149,0,athens
1897,92.79872518922971,Entire home/apt,False,10.0,2,23.72849,37.95786,1,athens
1898,108.96820003280764,Entire home/apt,True,10.0,1,23.72,37.964,1,athens
1898,148.5716963888173,Entire home/apt,False,9.0,1,23.73315,37.96358,0,athens
1899,122.79427272514238,Entire home/apt,True,10.0,1,23.72843,37.96475,1,athens
1899,98.65723056733766,Entire home/apt,True,9.0,0,23.74486,37.97019,0,athens
1900,178.56724392472995,Entire home/apt,True,9.0,0,23.73439,37.97426,0,athens
1900,136.6203454174771,Entire home/apt,False,10.0,1,23.73447,37.95803,1,athens
1901,136.6203454174771,Entire home/apt,False,10.0,1,23.73537,37.95822,1,athens
1901,157.47662456354135,Entire home/apt,True,10.0,1,23.73248,37.97238,0,athens
1902,112.24896304454808,Entire home/apt,False,10.0,1,23.73078,37.95938,1,athens
1902,193.56501769268627,Entire home/apt,True,10.0,2,23.73305,37.97759,0,athens
1903,138.9637475687203,Entire home/apt,False,10.0,1,23.75307,37.97813,1,athens
1903,162.39776908115203,Entire home/apt,False,10.0,1,23.745,37.97975,0,athens
1904,220.27980221685849,Entire home/apt,True,10.0,2,23.735,37.957,1,athens
1904,121.62257164952078,Entire home/apt,False,10.0,2,23.72869,38.00785,0,athens
1905,203.87598715815625,Entire home/apt,True,10.0,2,23.73065,37.96792,0,athens
1905,164.50683101727088,Entire home/apt,True,10.0,2,23.72004,37.96074,1,athens
1906,176.22384177348675,Entire home/apt,True,10.0,1,23.72515,37.96876,0,athens
1906,150.68075832493616,Entire home/apt,False,10.0,1,23.757,37.981,1,athens
1907,82.25341550863544,Entire home/apt,False,10.0,1,23.7271,37.96435,0,athens
1907,116.4670869167858,Entire home/apt,False,10.0,1,23.72782,37.96369,1,athens
1908,120.91955100414783,Entire home/apt,False,10.0,1,23.721,38.01,0,athens
1908,92.79872518922971,Entire home/apt,False,10.0,1,23.73215,37.95947,1,athens
1909,119.74784992852624,Entire home/apt,True,10.0,1,23.73732,37.95937,1,athens
1909,47.571063670236455,Private room,False,9.0,1,23.727,37.981,0,athens
1910,264.1014224451058,Entire home/apt,True,10.0,1,23.73747,37.97919,0,athens
1910,130.99618025449348,Entire home/apt,False,10.0,1,23.72714,37.95824,1,athens
1911,145.05659316195255,Entire home/apt,True,10.0,1,23.725,37.961,1,athens
1911,46.16502237949055,Private room,False,9.0,1,23.727,37.981,0,athens
1912,133.33958240573665,Private room,True,8.0,0,23.74649,37.97957,1,athens
1912,69.59904389192229,Entire home/apt,False,10.0,1,23.75036,38.00802,0,athens
1913,96.07948820097018,Entire home/apt,False,10.0,1,23.722,37.963,1,athens
1913,47.571063670236455,Private room,False,9.0,1,23.727,37.981,0,athens
1914,42.8842593677501,Private room,False,10.0,1,23.727,37.981,0,athens
1914,90.45532303798656,Entire home/apt,True,10.0,1,23.70968,37.96433,1,athens
1915,150.68075832493616,Entire home/apt,True,10.0,1,23.72198,37.96331,1,athens
1915,173.17741897687063,Entire home/apt,False,5.0,2,23.75487,37.98389,0,athens
1916,186.76915145408103,Entire home/apt,False,10.0,2,23.72242,37.97844,0,athens
1916,213.48393597825324,Entire home/apt,False,9.0,2,23.73751,37.98089,1,athens
1917,145.9939540224498,Entire home/apt,False,10.0,2,23.74553,37.978640000000006,0,athens
1917,147.1656550980714,Entire home/apt,True,10.0,1,23.72049,37.96309,1,athens
1918,75.22320905490592,Entire home/apt,False,9.0,2,23.75649,37.98381,0,athens
1918,145.05659316195255,Entire home/apt,False,9.0,1,23.72048,37.96321,1,athens
1919,120.4508705738992,Entire home/apt,True,10.0,0,23.75207,37.97686,1,athens
1919,80.84737421788954,Entire home/apt,False,9.0,2,23.75792,37.992090000000005,0,athens
1920,93.97042626485133,Entire home/apt,False,8.0,1,23.73005,37.9978,0,athens
1920,173.8804396222436,Entire home/apt,True,10.0,1,23.71974,37.96208,1,athens
1921,92.79872518922971,Entire home/apt,True,10.0,1,23.72812,37.95969,1,athens
1921,196.84578070442672,Entire home/apt,True,10.0,2,23.74246,37.96912,0,athens
1922,121.62257164952078,Entire home/apt,False,10.0,2,23.71926,37.96248,1,athens
1922,264.1014224451058,Entire home/apt,False,6.0,2,23.73072,37.97668,0,athens
1923,86.94021981112179,Entire home/apt,False,9.0,1,23.71243,37.96717,1,athens
1923,175.98950155836243,Private room,False,10.0,0,23.73284,37.97382,0,athens
1924,137.08902584772574,Entire home/apt,False,10.0,1,23.7444,37.97818,1,athens
1924,183.95706887258925,Private room,False,9.0,1,23.73071,37.976290000000006,0,athens
1925,173.8804396222436,Entire home/apt,False,10.0,2,23.72414,37.9616,1,athens
1925,336.0438684882713,Entire home/apt,True,10.0,2,23.71414,37.97342,0,athens
1926,140.13544864434186,Entire home/apt,False,10.0,1,23.74762,37.97412,1,athens
1926,111.3116021840508,Entire home/apt,True,10.0,2,23.72669,37.9573,0,athens
1927,463.7592857310244,Entire home/apt,False,10.0,1,23.72624,37.97357,0,athens
1927,84.59681765987862,Entire home/apt,False,7.0,1,23.72918,37.96146,1,athens
1928,104.2813957303213,Private room,False,10.0,2,23.75161,37.99159,0,athens
1928,131.69920089986644,Entire home/apt,True,10.0,2,23.73,37.964,1,athens
1929,157.47662456354135,Entire home/apt,False,10.0,1,23.72118,37.9644,1,athens
1929,104.2813957303213,Entire home/apt,False,9.0,1,23.73711,37.98822,0,athens
1930,202.93862629765897,Entire home/apt,True,10.0,2,23.7245,37.96342,1,athens
1930,214.4212968387505,Entire home/apt,False,9.0,0,23.72641,37.98024,0,athens
1931,122.79427272514238,Entire home/apt,True,10.0,1,23.72046,37.96253,1,athens
1931,57.88203313570642,Entire home/apt,True,10.0,1,23.729,38.007,0,athens
1932,96.3138284160945,Entire home/apt,True,10.0,1,23.73631,37.98856,0,athens
1932,122.79427272514238,Entire home/apt,True,10.0,1,23.71948,37.96189,1,athens
1933,104.2813957303213,Private room,False,10.0,1,23.72786,37.99361,0,athens
1933,106.62479788156446,Entire home/apt,False,10.0,0,23.73219,37.9598,1,athens
1934,85.76851873550021,Entire home/apt,False,10.0,2,23.70993,37.9692,1,athens
1934,110.13990110842924,Entire home/apt,False,10.0,1,23.7169,37.98211,0,athens
1935,150.68075832493616,Entire home/apt,True,10.0,1,23.71164,37.967940000000006,1,athens
1935,133.33958240573665,Entire home/apt,True,10.0,2,23.73377,37.99674,0,athens
1936,82.25341550863544,Entire home/apt,False,10.0,1,23.7271,37.96435,1,athens
1936,138.9637475687203,Entire home/apt,True,10.0,2,23.757,37.978,0,athens
1937,148.33735617369297,Entire home/apt,True,10.0,2,23.757,37.978,0,athens
1937,296.67471234738593,Entire home/apt,True,10.0,1,23.73747,37.97919,1,athens
1938,345.417477093244,Entire home/apt,False,10.0,3,23.75276,37.97293,0,athens
1938,111.3116021840508,Entire home/apt,True,10.0,2,23.72669,37.9573,1,athens
1939,145.05659316195255,Entire home/apt,True,10.0,2,23.71184,37.9719,1,athens
1939,92.5643849741054,Entire home/apt,True,10.0,1,23.75014,37.9895,0,athens
1940,104.2813957303213,Entire home/apt,True,10.0,1,23.7118,37.97065,1,athens
1940,162.39776908115203,Entire home/apt,True,10.0,0,23.73138,37.9667,0,athens
1941,160.05436692990887,Entire home/apt,True,10.0,2,23.70377,37.96822,1,athens
1941,91.62702411360814,Entire home/apt,True,10.0,1,23.72317,37.98379,0,athens
1942,196.84578070442672,Entire home/apt,True,10.0,0,23.71049,37.98158,0,athens
1942,138.9637475687203,Entire home/apt,False,10.0,2,23.72017,37.96256,1,athens
1943,97.48552949171608,Entire home/apt,False,10.0,1,23.75096,37.96994,0,athens
1943,122.79427272514238,Entire home/apt,True,10.0,1,23.70402,37.966640000000005,1,athens
1944,129.82447917887188,Entire home/apt,True,10.0,2,23.76034,37.98229,0,athens
1944,136.6203454174771,Entire home/apt,True,10.0,1,23.70987,37.96808,1,athens
1945,138.9637475687203,Entire home/apt,False,10.0,2,23.72017,37.96256,0,athens
1945,171.53703747100042,Entire home/apt,True,10.0,2,23.753,37.977,1,athens
1946,138.026386708223,Entire home/apt,False,9.0,1,23.71889,37.96276,1,athens
1946,138.9637475687203,Entire home/apt,True,10.0,1,23.737,37.968,0,athens
1947,128.6527781032503,Entire home/apt,False,10.0,1,23.718120000000003,37.96275,1,athens
1947,138.9637475687203,Entire home/apt,True,10.0,1,23.74,37.98,0,athens
1948,115.99840648653716,Entire home/apt,False,8.0,2,23.748,37.989,0,athens
1948,156.30492348791978,Entire home/apt,False,10.0,1,23.74643,37.9797,1,athens
1949,165.9128723080168,Entire home/apt,False,10.0,0,23.73316,37.97542,0,athens
1949,138.026386708223,Entire home/apt,False,10.0,1,23.72573,37.9638,1,athens
1950,151.85245940055773,Entire home/apt,False,10.0,2,23.721,37.96419,1,athens
1950,165.9128723080168,Entire home/apt,False,9.0,0,23.73359,37.97539,0,athens
1951,60.2254352869496,Shared room,False,8.0,1,23.72394,37.97875,0,athens
1951,168.02193424413565,Entire home/apt,True,8.0,3,23.72,37.964,1,athens
1952,136.6203454174771,Entire home/apt,True,10.0,1,23.70987,37.96808,0,athens
1952,110.13990110842924,Entire home/apt,False,9.0,2,23.72,37.963,1,athens
1953,147.39999531319572,Entire home/apt,True,10.0,1,23.73243,37.96755,0,athens
1953,89.28362196236498,Entire home/apt,False,10.0,0,23.721,37.962,1,athens
1954,63.74053851381437,Entire home/apt,True,10.0,0,23.75,37.996,0,athens
1954,111.3116021840508,Entire home/apt,True,10.0,1,23.72092,37.96377,1,athens
1955,98.65723056733766,Entire home/apt,False,10.0,1,23.72211,37.99957,0,athens
1955,119.51350971340192,Entire home/apt,True,9.0,1,23.74978,37.97513,1,athens
1956,171.53703747100042,Entire home/apt,True,10.0,2,23.753,37.977,0,athens
1956,133.33958240573665,Entire home/apt,True,10.0,1,23.71978,37.96405,1,athens
1957,57.88203313570642,Private room,False,10.0,2,23.70611,37.96752,1,athens
1957,115.99840648653716,Entire home/apt,False,10.0,2,23.74067,37.9986,0,athens
1958,96.07948820097018,Entire home/apt,False,10.0,2,23.71094,37.9694,1,athens
1958,83.42511658425703,Entire home/apt,False,10.0,2,23.73165,38.01561,0,athens
1959,127.71541724275303,Entire home/apt,False,10.0,2,23.721,37.96386,1,athens
1959,138.026386708223,Entire home/apt,False,9.0,1,23.71889,37.96276,0,athens
1960,111.3116021840508,Entire home/apt,False,10.0,2,23.719,37.965,1,athens
1960,127.71541724275303,Entire home/apt,False,10.0,2,23.71968,37.99342,0,athens
1961,127.71541724275303,Entire home/apt,False,10.0,2,23.737820000000003,37.98537,0,athens
1961,141.54148993508778,Entire home/apt,True,10.0,2,23.721,37.962,1,athens
1962,104.2813957303213,Entire home/apt,True,9.0,2,23.73695,37.98681,0,athens
1962,99.59459142783494,Entire home/apt,True,10.0,1,23.7302,37.96389,1,athens
1963,138.9637475687203,Entire home/apt,False,10.0,2,23.77124,37.99365,0,athens
1963,126.54371616713144,Entire home/apt,True,10.0,1,23.74703,37.97235,1,athens
1964,121.8569118646451,Entire home/apt,False,9.0,1,23.72087,37.96159,1,athens
1964,108.96820003280764,Entire home/apt,True,10.0,1,23.73962,38.00961,0,athens
1965,153.02416047617933,Entire home/apt,True,10.0,0,23.72641,37.97867,0,athens
1965,89.98664260773792,Entire home/apt,False,10.0,1,23.75151,37.97373,1,athens
1966,138.9637475687203,Entire home/apt,False,10.0,1,23.72077,37.96293,1,athens
1966,127.48107702762871,Entire home/apt,False,9.0,1,23.712,37.975,0,athens
1967,190.0499144658215,Entire home/apt,True,10.0,1,23.722,37.965,1,athens
